Row_ID;Order_ID;Order_Date;Ship_Date;Ship_Mode;Customer_ID;Segment;Postal_Code;Product_ID;Sales;Quantity;Discount;Profit
3310;CA-2021-144386;2021-11-05;2021-11-11;Standard Class;GT-14635;Corporate;10009;OFF-BI-10001116;25344;6;2;88704
3311;CA-2022-111416;2022-09-17;2022-09-22;Standard Class;LW-17215;Consumer;10035;OFF-BI-10002026;2324;5;2;78435
3312;CA-2022-162747;2022-03-20;2022-03-25;Second Class;AH-10030;Corporate;39503;FUR-FU-10003691;8645;7;0;38038
3313;US-2020-133130;2020-09-27;2020-10-01;Standard Class;TH-21100;Consumer;92037;FUR-CH-10002602;60392;5;2;45294
3314;US-2020-133130;2020-09-27;2020-10-01;Standard Class;TH-21100;Consumer;92037;OFF-PA-10000675;8198;2;0;401702
3315;CA-2023-169978;2023-12-24;2023-12-28;Standard Class;HG-15025;Consumer;11572;FUR-CH-10002602;271764;2;1;483136
3316;CA-2023-169978;2023-12-24;2023-12-28;Standard Class;HG-15025;Consumer;11572;OFF-BI-10001900;14376;3;2;48519
3317;CA-2023-161739;2023-11-10;2023-11-15;Second Class;EB-13750;Corporate;78664;FUR-FU-10001468;34196;5;6;-42745
3318;CA-2021-165057;2021-09-11;2021-09-15;Standard Class;SC-20725;Consumer;92374;OFF-AR-10004648;18135;9;0;489645
3319;CA-2021-165057;2021-09-11;2021-09-15;Standard Class;SC-20725;Consumer;92374;OFF-LA-10003190;864;3;0;42336
3320;CA-2020-134551;2020-12-20;2020-12-25;Standard Class;TS-21505;Consumer;38401;OFF-AP-10004868;43512;7;2;38073
3321;CA-2020-134551;2020-12-20;2020-12-25;Standard Class;TS-21505;Consumer;38401;FUR-CH-10004287;66288;3;2;74574
3322;CA-2020-134551;2020-12-20;2020-12-25;Standard Class;TS-21505;Consumer;38401;OFF-PA-10002689;2592;5;2;9072
3323;CA-2021-120810;2021-07-23;2021-07-27;Standard Class;TH-21550;Home Office;10009;OFF-AP-10002892;6894;3;0;20682
3324;CA-2021-120810;2021-07-23;2021-07-27;Standard Class;TH-21550;Home Office;10009;FUR-FU-10002253;12882;3;0;502398
3325;CA-2020-165309;2020-11-11;2020-11-15;Standard Class;KD-16270;Consumer;77095;OFF-BI-10001359;89699;5;8;-14800335
3326;CA-2020-165309;2020-11-11;2020-11-15;Standard Class;KD-16270;Consumer;77095;OFF-BI-10001267;1234;1;8;-19744
3327;CA-2020-165309;2020-11-11;2020-11-15;Standard Class;KD-16270;Consumer;77095;OFF-AR-10003582;6756;3;2;6756
3328;CA-2020-165309;2020-11-11;2020-11-15;Standard Class;KD-16270;Consumer;77095;OFF-PA-10003724;2172;5;2;78735
3329;CA-2020-165309;2020-11-11;2020-11-15;Standard Class;KD-16270;Consumer;77095;OFF-PA-10001033;262336;8;2;950968
3330;CA-2020-165309;2020-11-11;2020-11-15;Standard Class;KD-16270;Consumer;77095;TEC-PH-10003505;14848;2;2;16704
3331;CA-2020-165309;2020-11-11;2020-11-15;Standard Class;KD-16270;Consumer;77095;TEC-PH-10004959;241176;3;2;150735
3332;CA-2023-122595;2023-12-14;2023-12-20;Standard Class;GM-14455;Home Office;60653;TEC-AC-10000474;227976;3;2;28497
3333;CA-2023-122595;2023-12-14;2023-12-20;Standard Class;GM-14455;Home Office;60653;TEC-PH-10003095;5268;3;2;19755
3334;CA-2023-122595;2023-12-14;2023-12-20;Standard Class;GM-14455;Home Office;60653;FUR-FU-10002963;2032;1;6;-13208
3335;US-2023-109253;2023-08-21;2023-08-22;First Class;PR-18880;Consumer;94601;OFF-AR-10000203;1712;4;0;49648
3336;US-2023-109253;2023-08-21;2023-08-22;First Class;PR-18880;Consumer;94601;TEC-PH-10004667;431968;4;2;377972
3337;US-2023-109253;2023-08-21;2023-08-22;First Class;PR-18880;Consumer;94601;FUR-FU-10000193;12992;4;0;103936
3338;US-2023-109253;2023-08-21;2023-08-22;First Class;PR-18880;Consumer;94601;FUR-TA-10001539;568728;3;2;284364
3339;US-2023-109253;2023-08-21;2023-08-22;First Class;PR-18880;Consumer;94601;OFF-BI-10000962;117144;9;2;424647
3340;US-2023-109253;2023-08-21;2023-08-22;First Class;PR-18880;Consumer;94601;OFF-AP-10002867;20352;3;0;549504
3341;US-2023-109253;2023-08-21;2023-08-22;First Class;PR-18880;Consumer;94601;OFF-LA-10001158;5175;5;0;2484
3342;CA-2022-145982;2022-08-27;2022-09-01;Second Class;TB-21055;Consumer;2169;OFF-PA-10000675;12297;3;0;602553
3343;CA-2022-145982;2022-08-27;2022-09-01;Second Class;TB-21055;Consumer;2169;FUR-TA-10001307;244615;1;3;20967
3344;CA-2022-145982;2022-08-27;2022-09-01;Second Class;TB-21055;Consumer;2169;TEC-PH-10000011;5997;3;0;287856
3345;CA-2022-145982;2022-08-27;2022-09-01;Second Class;TB-21055;Consumer;2169;OFF-PA-10002666;8154;9;0;36693
3346;CA-2022-145982;2022-08-27;2022-09-01;Second Class;TB-21055;Consumer;2169;OFF-FA-10000735;1168;4;0;5256
3347;CA-2022-145982;2022-08-27;2022-09-01;Second Class;TB-21055;Consumer;2169;OFF-BI-10000174;29;5;0;1392
3348;CA-2021-112014;2021-08-13;2021-08-20;Standard Class;ON-18715;Corporate;92399;OFF-AR-10003156;508;5;0;13208
3349;CA-2023-154732;2023-11-05;2023-11-07;First Class;AH-10195;Corporate;60623;OFF-BI-10000474;1603;5;8;-25648
3350;US-2022-157308;2022-08-17;2022-08-21;Standard Class;NM-18520;Consumer;98105;OFF-BI-10003712;15712;4;2;56956
3351;CA-2022-147536;2022-12-26;2022-12-31;Standard Class;AR-10510;Consumer;10024;TEC-AC-10003280;8997;3;0;188937
3352;US-2020-134733;2020-09-23;2020-09-28;Standard Class;BM-11650;Corporate;92037;FUR-BO-10002916;435999;3;15;205176
3353;US-2020-134733;2020-09-23;2020-09-28;Standard Class;BM-11650;Corporate;92037;TEC-PH-10002726;83984;2;2;31494
3354;US-2020-150434;2020-07-19;2020-07-24;Standard Class;CA-12310;Corporate;6010;TEC-PH-10000895;35998;2;0;935948
3355;US-2020-150434;2020-07-19;2020-07-24;Standard Class;CA-12310;Corporate;6010;FUR-TA-10004152;7056;1;3;-4032
3356;US-2020-150434;2020-07-19;2020-07-24;Standard Class;CA-12310;Corporate;6010;OFF-BI-10003694;2088;2;0;96048
3357;US-2020-150434;2020-07-19;2020-07-24;Standard Class;CA-12310;Corporate;6010;OFF-BI-10002160;381;1;0;18288
3358;CA-2023-100335;2023-09-07;2023-09-13;Standard Class;NF-18595;Home Office;60610;OFF-PA-10001685;73008;9;2;264654
3359;CA-2022-139234;2022-05-06;2022-05-10;Standard Class;AF-10870;Consumer;60610;OFF-BI-10000773;3208;2;8;-52932
3360;CA-2022-139234;2022-05-06;2022-05-10;Standard Class;AF-10870;Consumer;60610;TEC-AC-10004510;26176;2;2;-3272
3361;US-2021-142020;2021-06-04;2021-06-08;Second Class;TC-21535;Home Office;10024;OFF-PA-10004569;3044;4;0;143068
3362;US-2021-142020;2021-06-04;2021-06-08;Second Class;TC-21535;Home Office;10024;FUR-FU-10000672;3528;3;0;119952
3363;CA-2021-139962;2021-12-13;2021-12-20;Standard Class;Dp-13240;Home Office;2151;OFF-PA-10004451;1944;3;0;93312
3364;CA-2021-139962;2021-12-13;2021-12-20;Standard Class;Dp-13240;Home Office;2151;OFF-BI-10004738;3788;2;0;1894
3365;CA-2022-130050;2022-07-16;2022-07-18;Second Class;MC-17425;Corporate;77036;FUR-FU-10001940;9552;3;6;-38208
3366;CA-2020-115161;2020-01-31;2020-02-02;First Class;LC-17050;Consumer;92691;FUR-BO-10003966;290666;2;15;34196
3367;CA-2020-165379;2020-07-09;2020-07-15;Standard Class;BM-11650;Corporate;75217;OFF-PA-10003072;10368;2;2;36288
3368;CA-2020-165379;2020-07-09;2020-07-15;Standard Class;BM-11650;Corporate;75217;OFF-PA-10002245;14352;3;2;4485
3369;CA-2021-115511;2021-11-21;2021-11-25;Standard Class;NW-18400;Consumer;89115;FUR-BO-10002598;14196;2;0;411684
3370;CA-2021-115511;2021-11-21;2021-11-25;Standard Class;NW-18400;Consumer;89115;OFF-BI-10002225;66048;4;2;231168
3371;CA-2022-134887;2022-03-25;2022-03-25;Same Day;TB-21280;Consumer;73071;TEC-AC-10003832;128745;5;0;2446155
3372;CA-2023-123778;2023-09-23;2023-09-30;Standard Class;BS-11755;Consumer;94122;OFF-BI-10000822;25824;6;2;90384
3373;CA-2023-123778;2023-09-23;2023-09-30;Standard Class;BS-11755;Consumer;94122;OFF-AP-10001242;16096;2;0;48288
3374;CA-2021-161718;2021-12-04;2021-12-10;Standard Class;SO-20335;Consumer;11550;FUR-FU-10002445;2844;3;0;11376
3375;CA-2021-161718;2021-12-04;2021-12-10;Standard Class;SO-20335;Consumer;11550;FUR-CH-10002372;36441;5;1;8098
3376;CA-2021-161718;2021-12-04;2021-12-10;Standard Class;SO-20335;Consumer;11550;TEC-PH-10000376;3996;4;0;103896
3377;CA-2021-161718;2021-12-04;2021-12-10;Standard Class;SO-20335;Consumer;11550;FUR-CH-10002965;361764;2;1;683332
3378;CA-2022-100671;2022-11-01;2022-11-04;First Class;CS-12490;Corporate;77301;OFF-ST-10004950;111672;9;2;69795
3379;CA-2023-142867;2023-03-17;2023-03-21;Standard Class;PO-19180;Home Office;77095;OFF-BI-10003166;13776;6;8;-220416
3380;CA-2023-142867;2023-03-17;2023-03-21;Standard Class;PO-19180;Home Office;77095;OFF-PA-10004610;10272;3;2;321
3381;CA-2023-103156;2023-11-23;2023-11-24;First Class;TD-20995;Consumer;19120;FUR-FU-10000320;24048;9;2;72144
3382;US-2023-162208;2023-08-27;2023-08-30;First Class;SP-20620;Corporate;33614;OFF-EN-10004030;2896;1;2;9774
3383;CA-2021-130659;2021-12-04;2021-12-09;Second Class;MS-17365;Consumer;10035;OFF-EN-10004147;1794;3;0;87906
3384;CA-2021-130659;2021-12-04;2021-12-09;Second Class;MS-17365;Consumer;10035;FUR-CH-10003535;384174;7;1;298802
3385;CA-2021-130659;2021-12-04;2021-12-09;Second Class;MS-17365;Consumer;10035;TEC-PH-10004586;179975;5;0;539925
3386;CA-2023-148404;2023-10-07;2023-10-11;Standard Class;Dp-13240;Home Office;28205;OFF-ST-10003208;580672;4;2;653256
3387;CA-2023-148404;2023-10-07;2023-10-11;Standard Class;Dp-13240;Home Office;28205;OFF-FA-10003112;18936;3;2;59175
3388;CA-2023-148404;2023-10-07;2023-10-11;Standard Class;Dp-13240;Home Office;28205;TEC-PH-10004447;222384;2;2;166788
3389;CA-2023-148404;2023-10-07;2023-10-11;Standard Class;Dp-13240;Home Office;28205;OFF-BI-10002854;50454;6;7;-33636
3390;CA-2023-148404;2023-10-07;2023-10-11;Standard Class;Dp-13240;Home Office;28205;FUR-TA-10001039;154764;3;4;-361116
3391;CA-2023-101077;2023-03-25;2023-03-30;Second Class;DB-13660;Consumer;75081;OFF-PA-10004239;6848;2;2;214
3392;CA-2020-166471;2020-08-09;2020-08-13;Standard Class;MG-17650;Home Office;98103;TEC-PH-10001530;1091168;4;2;68198
3393;CA-2020-166471;2020-08-09;2020-08-13;Standard Class;MG-17650;Home Office;98103;TEC-PH-10000038;219168;2;2;-438336
3394;CA-2020-105340;2020-11-22;2020-11-25;First Class;EH-14185;Consumer;77506;OFF-BI-10001765;6928;1;8;-110848
3395;US-2023-131583;2023-06-10;2023-06-10;Same Day;CL-11890;Consumer;19143;OFF-PA-10000380;40032;6;2;15012
3396;US-2023-148362;2023-07-01;2023-07-08;Standard Class;KF-16285;Home Office;46203;OFF-ST-10001128;44392;4;0;133176
3397;US-2023-148362;2023-07-01;2023-07-08;Standard Class;KF-16285;Home Office;46203;OFF-BI-10003656;16999;1;0;781954
3398;US-2023-148362;2023-07-01;2023-07-08;Standard Class;KF-16285;Home Office;46203;OFF-PA-10003441;2592;4;0;124416
3399;CA-2020-102274;2020-11-21;2020-11-26;Standard Class;DH-13075;Corporate;40475;TEC-PH-10002923;3699;1;0;99873
3400;CA-2020-102274;2020-11-21;2020-11-26;Standard Class;DH-13075;Corporate;40475;OFF-PA-10004359;6291;6;0;301968
3401;CA-2020-102274;2020-11-21;2020-11-26;Standard Class;DH-13075;Corporate;40475;OFF-ST-10001511;19395;3;0;96975
3402;CA-2020-102274;2020-11-21;2020-11-26;Standard Class;DH-13075;Corporate;40475;OFF-AR-10002833;546;3;0;14742
3403;CA-2021-129700;2021-05-04;2021-05-05;First Class;LA-16780;Corporate;60477;FUR-FU-10001940;22288;7;6;-89152
3404;CA-2023-168739;2023-05-29;2023-06-05;Standard Class;HZ-14950;Consumer;77095;FUR-FU-10003919;65424;4;6;-523392
3405;CA-2021-152527;2021-10-17;2021-10-17;Same Day;CM-12190;Consumer;90004;OFF-ST-10003479;7788;2;0;3894
3406;US-2020-150119;2020-04-23;2020-04-27;Standard Class;LB-16795;Home Office;43229;FUR-CH-10002965;281372;2;3;-120588
3407;US-2020-150119;2020-04-23;2020-04-27;Standard Class;LB-16795;Home Office;43229;FUR-CH-10002965;281372;2;3;-120588
3408;US-2020-150119;2020-04-23;2020-04-27;Standard Class;LB-16795;Home Office;43229;OFF-BI-10000145;7488;8;7;-52416
3409;US-2020-150119;2020-04-23;2020-04-27;Standard Class;LB-16795;Home Office;43229;FUR-FU-10002191;22336;4;2;78176
3410;US-2023-150847;2023-04-30;2023-05-06;Standard Class;JF-15490;Consumer;43229;OFF-PA-10004451;10368;2;2;36288
3411;CA-2022-100244;2022-09-20;2022-09-24;Standard Class;GM-14695;Corporate;94122;OFF-PA-10001471;6579;9;0;302634
3412;CA-2022-100244;2022-09-20;2022-09-24;Standard Class;GM-14695;Corporate;94122;OFF-BI-10003656;271984;2;2;883948
3413;CA-2022-100244;2022-09-20;2022-09-24;Standard Class;GM-14695;Corporate;94122;OFF-AR-10000940;1176;4;0;31752
3414;CA-2022-100244;2022-09-20;2022-09-24;Standard Class;GM-14695;Corporate;94122;OFF-PA-10002319;7752;2;0;379848
3415;CA-2022-100244;2022-09-20;2022-09-24;Standard Class;GM-14695;Corporate;94122;OFF-BI-10000977;4864;2;2;15808
3416;CA-2022-116540;2022-09-02;2022-09-02;Same Day;SS-20590;Consumer;53711;OFF-FA-10002676;181;1;0;6516
3417;CA-2022-116540;2022-09-02;2022-09-02;Same Day;SS-20590;Consumer;53711;OFF-BI-10004970;826;2;0;38822
3418;CA-2021-151841;2021-04-27;2021-05-02;Standard Class;TC-21475;Home Office;80013;OFF-AP-10003971;4356;5;2;3267
3419;CA-2021-151841;2021-04-27;2021-05-02;Standard Class;TC-21475;Home Office;80013;OFF-SU-10001574;584;2;2;73
3420;CA-2021-150791;2021-09-06;2021-09-13;Standard Class;CC-12430;Home Office;10024;FUR-CH-10000665;271764;2;1;60392
3421;CA-2022-134803;2022-05-28;2022-06-03;Standard Class;CL-12565;Consumer;90004;OFF-AP-10000891;26224;2;0;78672
3422;CA-2022-134803;2022-05-28;2022-06-03;Standard Class;CL-12565;Consumer;90004;OFF-PA-10003790;18272;8;0;840512
3423;CA-2022-134803;2022-05-28;2022-06-03;Standard Class;CL-12565;Consumer;90004;TEC-AC-10002217;1316;7;0;7896
3424;CA-2022-134803;2022-05-28;2022-06-03;Standard Class;CL-12565;Consumer;90004;OFF-BI-10002215;2272;4;2;7384
3425;CA-2022-134803;2022-05-28;2022-06-03;Standard Class;CL-12565;Consumer;90004;TEC-MA-10001972;5584;2;2;4188
3426;CA-2021-153381;2021-09-24;2021-09-28;Standard Class;DE-13255;Home Office;52001;OFF-BI-10001525;1524;4;0;6858
3427;CA-2021-153381;2021-09-24;2021-09-28;Standard Class;DE-13255;Home Office;52001;FUR-CH-10000988;14081;10;0;394268
3428;US-2023-111024;2023-07-03;2023-07-06;Second Class;SZ-20035;Home Office;43130;OFF-PA-10000174;32896;4;2;111024
3429;US-2023-111024;2023-07-03;2023-07-06;Second Class;SZ-20035;Home Office;43130;FUR-TA-10002041;215148;2;4;-1039882
3430;US-2023-111024;2023-07-03;2023-07-06;Second Class;SZ-20035;Home Office;43130;OFF-PA-10002246;3096;6;2;11223
3431;CA-2023-148264;2023-12-08;2023-12-09;First Class;LF-17185;Consumer;90301;OFF-ST-10003327;2979;3;0;86391
3432;CA-2023-148264;2023-12-08;2023-12-09;First Class;LF-17185;Consumer;90301;FUR-FU-10002703;1289;2;0;15468
3433;CA-2023-148264;2023-12-08;2023-12-09;First Class;LF-17185;Consumer;90301;OFF-PA-10003651;6012;9;0;288576
3434;CA-2023-131212;2023-12-05;2023-12-09;Standard Class;AB-10165;Consumer;98006;OFF-BI-10001617;24816;3;2;83754
3435;CA-2023-131212;2023-12-05;2023-12-09;Standard Class;AB-10165;Consumer;98006;OFF-BI-10000145;14976;6;2;54288
3436;US-2021-100531;2021-09-27;2021-09-29;First Class;NM-18520;Consumer;60610;OFF-BI-10001670;1508;2;8;-2262
3437;US-2021-100531;2021-09-27;2021-09-29;First Class;NM-18520;Consumer;60610;FUR-FU-10003849;24288;3;6;-127512
3438;CA-2023-152583;2023-10-30;2023-10-30;Same Day;RA-19945;Consumer;75217;FUR-FU-10003849;16192;2;6;-85008
3439;CA-2023-152583;2023-10-30;2023-10-30;Same Day;RA-19945;Consumer;75217;FUR-TA-10002041;251006;2;3;-681302
3440;CA-2023-152583;2023-10-30;2023-10-30;Same Day;RA-19945;Consumer;75217;OFF-ST-10002214;54192;6;2;40644
3441;CA-2021-144099;2021-11-29;2021-11-30;Same Day;PO-19195;Home Office;94122;OFF-BI-10001078;4304;1;2;15602
3442;CA-2020-158337;2020-03-11;2020-03-14;Second Class;KA-16525;Consumer;10024;OFF-PA-10002137;10892;14;0;49014
3443;CA-2023-168858;2023-11-19;2023-11-23;Standard Class;JD-16150;Corporate;10011;OFF-EN-10001415;1674;3;0;837
3444;CA-2023-168858;2023-11-19;2023-11-23;Standard Class;JD-16150;Corporate;10011;OFF-AP-10003849;250474;7;0;626185
3445;CA-2022-116344;2022-07-29;2022-08-02;Standard Class;JO-15145;Corporate;19140;OFF-ST-10001713;84784;2;2;-169568
3446;CA-2021-131779;2021-06-12;2021-06-17;Standard Class;LE-16810;Consumer;19711;OFF-ST-10001505;299;5;0;5083
3447;CA-2022-158869;2022-08-06;2022-08-07;First Class;AH-10690;Corporate;10024;OFF-PA-10000474;7088;2;0;333136
3448;CA-2023-102554;2023-06-11;2023-06-15;Standard Class;KN-16705;Home Office;36830;OFF-AR-10001919;376;2;0;10904
3449;CA-2022-162614;2022-10-07;2022-10-13;Standard Class;TB-21250;Consumer;90049;OFF-BI-10004001;27264;2;2;88608
3450;CA-2020-168592;2020-09-08;2020-09-14;Standard Class;DP-13390;Home Office;94110;OFF-AP-10004785;5665;5;0;243595
3451;CA-2020-168592;2020-09-08;2020-09-14;Standard Class;DP-13390;Home Office;94110;OFF-ST-10002406;1497;1;0;41916
3452;CA-2020-168592;2020-09-08;2020-09-14;Standard Class;DP-13390;Home Office;94110;OFF-FA-10002988;402;2;0;19698
3453;CA-2020-157609;2020-03-16;2020-03-21;Second Class;KN-16705;Home Office;27604;TEC-PH-10002415;47192;2;2;29495
3454;CA-2021-153325;2021-03-01;2021-03-02;Second Class;ST-20530;Consumer;31204;OFF-BI-10004236;5872;4;0;270112
3455;CA-2021-153626;2021-07-09;2021-07-14;Standard Class;EB-13870;Consumer;37211;OFF-AR-10000657;516;3;2;8385
3456;CA-2022-166485;2022-02-20;2022-02-27;Standard Class;AH-10210;Consumer;37211;OFF-PA-10004996;16496;2;2;55674
3457;CA-2023-136448;2023-09-16;2023-09-18;First Class;AS-10090;Consumer;19143;TEC-AC-10001109;71976;3;2;197934
3458;CA-2023-136448;2023-09-16;2023-09-18;First Class;AS-10090;Consumer;19143;FUR-FU-10003832;22512;3;2;22512
3459;CA-2023-136448;2023-09-16;2023-09-18;First Class;AS-10090;Consumer;19143;OFF-BI-10002393;3444;2;7;-27552
3460;CA-2023-136448;2023-09-16;2023-09-18;First Class;AS-10090;Consumer;19143;OFF-BI-10001359;538194;2;7;-4126154
3461;CA-2023-136448;2023-09-16;2023-09-18;First Class;AS-10090;Consumer;19143;TEC-AC-10003628;47984;2;2;143952
3462;CA-2023-114258;2023-11-05;2023-11-10;Second Class;EM-13825;Corporate;75081;TEC-PH-10003012;492768;4;2;554364
3463;CA-2021-152611;2021-02-20;2021-02-23;Second Class;KA-16525;Consumer;8861;OFF-AR-10003903;28679;7;0;745654
3464;CA-2022-165470;2022-11-25;2022-11-30;Standard Class;HJ-14875;Home Office;32216;OFF-PA-10004675;508;1;2;1651
3465;CA-2023-128699;2023-12-03;2023-12-05;Second Class;ND-18370;Consumer;32216;TEC-AC-10001990;47992;1;2;71988
3466;US-2021-147242;2021-09-10;2021-09-14;Standard Class;EH-13765;Corporate;2151;OFF-AP-10003842;6196;2;0;161096
3467;US-2021-147242;2021-09-10;2021-09-14;Standard Class;EH-13765;Corporate;2151;FUR-BO-10004695;36196;2;0;832508
3468;US-2021-147242;2021-09-10;2021-09-14;Standard Class;EH-13765;Corporate;2151;OFF-PA-10003039;27882;9;0;125469
3469;CA-2022-146143;2022-12-14;2022-12-19;Standard Class;MC-17845;Consumer;39212;FUR-FU-10002045;13338;6;0;586872
3470;CA-2021-100888;2021-04-06;2021-04-10;Standard Class;MH-17455;Consumer;28540;OFF-PA-10001019;47952;3;2;161838
3471;US-2022-150035;2022-12-01;2022-12-05;Standard Class;CL-11890;Consumer;94122;FUR-FU-10003724;1674;2;0;43524
3472;CA-2023-122644;2023-11-12;2023-11-17;Standard Class;SF-20965;Corporate;43229;OFF-PA-10003673;10848;2;2;35256
3473;CA-2023-122644;2023-11-12;2023-11-17;Standard Class;SF-20965;Corporate;43229;TEC-AC-10003614;18544;2;2;30134
3474;CA-2023-111815;2023-03-03;2023-03-10;Standard Class;EP-13915;Consumer;48127;FUR-CH-10000785;18098;1;0;470548
3475;CA-2023-111815;2023-03-03;2023-03-10;Standard Class;EP-13915;Consumer;48127;TEC-AC-10002926;9998;2;0;429914
3476;CA-2022-144911;2022-11-27;2022-11-30;First Class;RW-19630;Corporate;66212;TEC-AC-10004633;3495;5;0;15378
3477;CA-2022-144911;2022-11-27;2022-11-30;First Class;RW-19630;Corporate;66212;OFF-BI-10000977;152;5;0;6992
3478;CA-2020-143385;2020-08-31;2020-09-05;Standard Class;SJ-20500;Consumer;87505;TEC-AC-10001635;9252;9;0;18504
3479;CA-2022-131289;2022-12-08;2022-12-14;Standard Class;SP-20620;Corporate;94110;OFF-AR-10003056;856;2;0;24824
3480;CA-2022-131289;2022-12-08;2022-12-14;Standard Class;SP-20620;Corporate;94110;OFF-PA-10003363;4536;7;0;217728
3481;CA-2022-131289;2022-12-08;2022-12-14;Standard Class;SP-20620;Corporate;94110;FUR-TA-10003954;1421664;6;2;-1954788
3482;CA-2020-124023;2020-04-07;2020-04-10;First Class;PJ-19015;Consumer;36608;FUR-FU-10004415;896;2;0;27776
3483;CA-2020-124688;2020-08-27;2020-08-29;First Class;CC-12610;Corporate;22153;TEC-PH-10000455;57995;5;0;1681855
3484;CA-2020-124688;2020-08-27;2020-08-29;First Class;CC-12610;Corporate;22153;FUR-FU-10002456;2912;4;0;125216
3485;CA-2020-124688;2020-08-27;2020-08-29;First Class;CC-12610;Corporate;22153;FUR-TA-10003569;120294;3;0;300735
3486;CA-2022-151169;2022-10-21;2022-10-26;Standard Class;MY-18295;Corporate;19711;OFF-BI-10002813;792;4;0;3564
3487;US-2022-134761;2022-11-30;2022-11-30;Same Day;DB-13210;Consumer;28601;TEC-PH-10002890;36192;1;2;27144
3488;CA-2023-120705;2023-09-05;2023-09-11;Standard Class;MG-17875;Home Office;33311;OFF-ST-10001522;147184;2;2;-294368
3489;CA-2021-157322;2021-07-02;2021-07-06;Standard Class;RH-19600;Consumer;60188;FUR-CH-10004086;408422;2;3;-58346
3490;CA-2021-157322;2021-07-02;2021-07-06;Standard Class;RH-19600;Consumer;60188;FUR-CH-10003774;382116;6;3;-927996
3491;CA-2021-157322;2021-07-02;2021-07-06;Standard Class;RH-19600;Consumer;60188;OFF-ST-10004507;686;5;2;60025
3492;CA-2021-157322;2021-07-02;2021-07-06;Standard Class;RH-19600;Consumer;60188;OFF-ST-10003208;435504;3;2;489942
3493;CA-2021-157322;2021-07-02;2021-07-06;Standard Class;RH-19600;Consumer;60188;OFF-PA-10000659;11168;2;2;37692
3494;CA-2023-142034;2023-09-24;2023-09-28;Standard Class;KB-16240;Corporate;56301;TEC-AC-10002305;72;4;0;1296
3495;CA-2023-142034;2023-09-24;2023-09-28;Standard Class;KB-16240;Corporate;56301;TEC-AC-10000990;6559;5;0;275478
